ondnr;gendergelijkheid;implementatie_werknemersrechten;sociale_relaties;werkgelegenheid;organisatie_op_het_werk;gezondheid_en_veiligheid;opleidingsbeleid;SDg;gebruik_van_energiebronnen;gebruik_van_waterbronnen;emissies_van_broeikasgassen;vervuilende_uitstoot;milieu_impact;impact_op_gezondheid_en_veiligheid;verdere_eisen_over_bepaalde_onderwerpen;milieu_beleid;SDGs
0832602171;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0402891577;1;0;0;6;1;0;0;0;0;0;0;0;1;0;0;0;0
0876344520;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0473193219;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0860353277;1;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0
0401874760;1;0;0;5;0;1;0;0;0;0;0;0;2;0;0;0;0
0846855431;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0400704624;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0402475962;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0462285469;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0835040138;1;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0
0434815960;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0451787990;1;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0
0408463337;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0479966787;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0403114380;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0883914874;1;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0
0423029569;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0405839783;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0405670727;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0425053802;1;0;0;9;0;0;1;0;0;0;0;0;3;0;0;0;0
0451428496;1;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0
0400617324;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0644938548;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0400618710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0400924952;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0466288601;1;0;0;7;0;0;0;0;0;0;0;0;2;0;0;0;0
0440795120;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0
0866763393;1;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0
0821129645;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0830910611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0478391924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455883073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0441665942;1;0;0;8;0;0;0;0;0;0;0;0;2;0;0;0;0
0403075481;1;0;0;12;0;2;1;0;0;0;0;0;7;2;0;0;0
0845858707;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0424188423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0460802557;1;0;0;5;2;0;0;0;0;0;0;0;1;0;0;0;0
0474708991;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0403048064;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0403181686;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0457151892;1;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0
0895469554;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0432392544;1;0;0;5;0;2;0;0;0;0;0;0;0;1;0;0;0
0438398032;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0412595735;1;0;0;7;0;2;0;0;0;0;0;0;2;0;0;0;0
0835959064;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0861469371;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0441532023;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0461882326;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0841648610;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0426246407;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0881901036;1;0;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0
0455064414;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0476282965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432284161;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0421435405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404889282;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0428769494;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0403769032;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0883315652;1;0;0;9;0;0;1;0;0;0;0;0;2;0;0;0;0
0863205176;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0433279402;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0465870115;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0407565096;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0430744534;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0400388581;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0443176271;1;0;0;9;1;0;1;0;0;0;0;0;3;0;0;0;0
0403011739;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0403047965;1;0;0;5;0;1;0;0;0;0;0;0;3;0;0;0;0
0477140426;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0419044354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0826288857;1;0;0;6;1;0;0;0;0;0;0;0;0;1;0;0;0
0542547130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451150859;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0415734872;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0564907115;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0867270070;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0735655027;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0463370780;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0442338311;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0440739393;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0477562870;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0450258756;1;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0
0826654883;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0886537933;1;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0
0453722745;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0652780207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0400942669;1;0;0;6;0;1;0;0;0;0;0;0;2;0;0;0;0
0406467315;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0404048451;1;0;0;9;0;0;1;0;0;0;0;0;3;0;0;0;0
0403091121;1;0;0;6;0;1;0;0;0;0;0;0;1;0;0;0;0
0444333739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0434697184;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0464842608;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0417894905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0401866347;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0473923093;1;0;0;5;0;1;0;0;0;0;0;0;3;0;0;0;0
0445870594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0400724222;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0407089994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428276378;1;0;0;6;0;1;0;0;0;0;0;0;2;1;0;0;0
0457113389;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0402936119;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0402642545;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0440316949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457612445;1;0;0;5;1;0;0;0;0;0;0;0;3;1;0;0;0
0430605764;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0415229482;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0861510745;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0428666853;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0447827521;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0423051642;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0454234370;1;0;0;5;0;1;0;0;0;0;0;0;0;1;0;0;0
0460337749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0449223727;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0417694074;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0458388445;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0466614837;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0431100167;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0403208016;1;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0
0872793825;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0886476763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0864422230;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0542825064;1;0;0;5;0;0;0;0;0;0;0;0;7;0;0;0;0
0421120154;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0644915188;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0416578970;1;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0
0844624827;1;0;0;5;0;0;0;0;0;0;0;0;1;2;0;0;0
0664974788;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0413254246;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0416342905;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
0466097866;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
0466550303;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0414667674;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0417116034;1;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0
0471858874;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0467335013;1;0;0;6;0;0;0;0;0;0;0;0;3;1;0;0;0
0457013718;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0414235827;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0400454404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0408342284;1;0;0;5;0;0;0;0;0;0;0;0;6;0;0;0;0
0474619911;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0894873696;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0437416946;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0479004608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412815469;1;0;0;6;0;1;0;0;0;0;0;0;1;0;0;0;0
0418975266;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0436044296;1;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0
0473291407;1;0;0;5;2;0;0;0;0;0;0;0;1;0;0;0;0
0443819441;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0431049588;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0429933001;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0678491046;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
0402407864;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0452246959;0;0;0;3;4;1;0;0;0;0;0;0;17;0;0;0;0
0423163884;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0735654631;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0400438764;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0406455437;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0448332911;1;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0
0440587460;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0411594556;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0422964342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426387353;1;0;0;5;0;0;0;0;0;0;0;0;3;1;0;0;0
0421493902;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
0431363849;1;0;0;7;2;2;0;0;0;0;0;0;1;1;0;0;0
0420400176;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0402916521;1;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0
0553802001;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0477135179;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0400886449;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0479295311;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0420902004;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0875005128;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0475014839;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0424846439;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0453434022;1;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0
0464660286;1;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0
0407977446;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0452460755;1;0;0;7;0;1;0;0;0;0;0;0;2;0;0;0;0
0414981638;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0844796259;0;0;0;3;14;0;0;0;0;0;0;0;3;0;0;0;0
0407254203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0894523310;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0400684333;1;0;0;5;1;0;0;0;0;0;4;0;0;0;0;0;0
0433144689;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0403190594;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0403593145;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0402197929;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0449152164;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0425578392;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0442894476;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0414421414;1;0;0;5;0;1;0;0;0;0;0;0;1;1;0;0;0
0407821355;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0875430542;1;0;0;5;1;1;0;0;0;0;0;0;2;0;0;0;0
0412674127;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0414345792;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0441541822;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0462010802;1;0;0;5;0;1;0;0;0;0;0;0;2;0;0;0;0
0402121121;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0407736629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0400676217;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0677633882;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0426190284;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0403553850;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0467239793;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0419707716;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0885805780;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0424110724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451469375;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0419272206;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0442014647;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0424408058;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0460063179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0536437912;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0893292596;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0876638686;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0458468124;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0470094266;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0472137206;1;0;0;7;0;0;0;0;0;0;0;0;5;0;0;0;0
0879502859;1;0;0;6;0;1;0;0;0;0;0;0;3;1;0;0;0
0404032219;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0405590256;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0403138334;1;0;0;5;1;0;0;0;0;0;0;0;1;0;0;0;0
0869757329;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0459682307;1;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0
0431448872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431088289;1;0;0;5;0;0;0;0;0;0;0;0;3;0;1;0;0
0429918846;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0436131202;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0416595204;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0430190248;1;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0
0883679304;1;0;0;5;0;0;0;0;0;0;0;0;7;0;0;0;0
0458799508;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0402904445;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0402607804;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0435204851;1;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0
0428591926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0700811439;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0447601352;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0424179218;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0
0471625579;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0897526251;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0882479076;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
0465095006;1;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0
0883737801;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0402966803;1;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0
0478103397;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0456406972;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0464702650;1;0;0;5;4;6;0;0;0;0;0;0;3;1;1;0;0
0466540504;1;0;0;6;1;0;0;0;0;0;0;0;7;1;0;0;0
0426617876;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0411519530;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0882831147;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0445962448;1;0;0;5;0;1;0;0;0;0;0;0;1;0;0;0;0
0434581477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0475583377;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0456289978;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0401870505;1;0;0;7;0;0;0;0;0;0;0;0;4;0;0;0;0
0471627163;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0882120671;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0862044641;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0476476173;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0414684896;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0458356276;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0455374616;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0400734318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0871179566;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0426779313;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0431554384;1;0;0;5;0;1;0;0;0;0;0;0;1;1;0;0;0
0476297417;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0424305813;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0465743916;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0871936166;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0462689802;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0479645796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0447797629;1;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0
0544328861;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0442395719;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0467122801;1;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0
0468339853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0448951632;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0882349315;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0400947718;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0877320458;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0465341266;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0451416125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0435463880;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0406135634;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0458237106;1;0;0;6;0;0;0;0;0;0;0;0;1;1;0;0;0
0418655859;1;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0
0465771828;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0402131910;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0425052218;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0632679431;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0416847602;1;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0
0450113850;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0549867462;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0417352693;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0440998523;1;0;0;5;0;2;0;0;0;0;0;0;5;0;0;0;0
0420720177;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0445262068;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0478606512;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0427033590;1;0;0;9;2;2;1;0;0;0;0;0;2;0;0;0;0
0413137549;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0440971797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0402976701;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0400695617;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0403085874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0695418635;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0414026979;1;0;0;6;0;0;0;0;0;0;2;2;7;0;0;0;0
0407119589;1;0;0;5;0;1;0;0;0;0;0;0;1;0;0;0;0
0672500406;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0475302077;1;0;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0
0563910290;1;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0
0423165072;1;0;0;5;0;2;0;0;0;0;0;0;1;0;0;0;0
0811494971;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0638908811;1;0;0;5;2;0;0;0;0;0;0;0;3;0;0;0;0
0437883437;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0403129030;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0477624436;1;0;0;6;0;0;0;0;0;0;0;0;10;0;0;0;0
0475275452;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0838048920;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0895976429;1;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0
0438483748;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0846257791;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0419235384;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0405775051;1;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0
0465515965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0444878226;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0867583935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0448357358;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0867113583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0412863276;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0429666250;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0811530605;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0897686104;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445123595;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0424742313;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0400573277;1;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0
0432257041;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0812400635;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0478340850;1;0;0;5;0;1;0;0;0;0;0;0;3;0;0;0;0
0476932271;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0441153624;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0416980927;1;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0
0463420369;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0456561776;1;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0
0458002128;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0421067003;1;0;0;6;0;1;0;0;0;0;0;0;1;1;0;0;0
0466025612;1;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0
0452144516;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
